day,alpha,prop_infected
56,0.7800000000000002,0.00829232490147014
57,0.7800000000000002,0.007381169249439003
58,0.7800000000000002,0.00656998202105081
59,0.7800000000000002,0.005847869275022285
60,0.7800000000000002,0.005205102790618289
61,0.7800000000000002,0.00463300065923777
62,0.7800000000000002,0.004123818847662675
63,0.7800000000000002,0.003670653025006911
64,0.7800000000000002,0.0032673499127986233
65,0.7800000000000002,0.002908427412378407
66,0.7800000000000002,0.0025890027778937147
67,0.7800000000000002,0.002304728130518283
68,0.7800000000000002,0.002051732645520051
69,0.7800000000000002,0.0018265707849989823
70,0.7800000000000002,0.001626175992975367
71,0.7800000000000002,0.0014478193141818719
72,0.7800000000000002,0.0012890724420834211
73,0.7800000000000002,0.0011477747444078679
74,0.7800000000000002,0.0010220038552136816
75,0.7800000000000002,0.0009100494608741445
76,0.7800000000000002,0.0008103899431163453
77,0.7800000000000002,0.0007216715753369013
78,0.7800000000000002,0.0006426899988329641
79,0.7800000000000002,0.0005723737334066753
80,0.7800000000000002,0.0005097695021355113
81,0.7800000000000002,0.0004540291730880067
82,0.7800000000000002,0.00040439814155741167
83,0.7800000000000002,0.0003602049951450873
84,0.7800000000000002,0.00032085232091192415
85,0.7800000000000002,0.0002858085289876153
86,0.7800000000000002,0.00025460058063593355
87,0.7800000000000002,0.0002268075209630368
88,0.7800000000000002,0.00020205472735997985
89,0.7800000000000002,0.00018000879451520545
90,0.7800000000000002,0.00016037298553324116
91,0.7800000000000002,0.00014288318645796623
92,0.7800000000000002,0.00012730430841919108
93,0.7800000000000002,0.00011342708778765481
94,0.7800000000000002,0.0001010652402153482
95,0.7800000000000002,9.005292932706463e-05
96,0.7800000000000002,8.024251517989567e-05
97,0.7800000000000002,7.15025514781123e-05
98,0.7800000000000002,6.37160039736284e-05
99,0.7800000000000002,5.6778665543719844e-05
100,0.7800000000000002,5.059774615964166e-05
1,0.8000000000000003,0.001
2,0.8000000000000003,0.0016357028571428573
3,0.8000000000000003,0.0026523296215638942
4,0.8000000000000003,0.004274022430360953
5,0.8000000000000003,0.006852704216493103
6,0.8000000000000003,0.010934796124512619
7,0.8000000000000003,0.017353405915807977
8,0.8000000000000003,0.027340987810221887
9,0.8000000000000003,0.042629447421311986
10,0.8000000000000003,0.06543808110913747
11,0.8000000000000003,0.09812724595101828
12,0.8000000000000003,0.14216392112231033
13,0.8000000000000003,0.19617802364371495
14,0.8000000000000003,0.2538847893600162
15,0.8000000000000003,0.30451915660597584
16,0.8000000000000003,0.3381325914654933
17,0.8000000000000003,0.3519891959520042
18,0.8000000000000003,0.350501795043022
19,0.8000000000000003,0.33987264813922113
20,0.8000000000000003,0.32456884300234656
21,0.8000000000000003,0.3070564263916541
22,0.8000000000000003,0.2885761959238945
23,0.8000000000000003,0.26976796145495874
24,0.8000000000000003,0.2510031603593794
25,0.8000000000000003,0.23253481776181772
26,0.8000000000000003,0.2145574526441575
27,0.8000000000000003,0.19722769317977232
28,0.8000000000000003,0.1806699441800446
29,0.8000000000000003,0.16497779957519929
30,0.8000000000000003,0.15021532713684044
31,0.8000000000000003,0.13641938500696313
32,0.8000000000000003,0.1236029276422145
33,0.8000000000000003,0.1117588851206128
34,0.8000000000000003,0.10086418107307896
35,0.8000000000000003,0.09088356010919439
36,0.8000000000000003,0.08177302132309144
37,0.8000000000000003,0.07348275999249805
38,0.8000000000000003,0.06595959477990371
39,0.8000000000000003,0.059148905053180906
40,0.8000000000000003,0.05299612879599073
41,0.8000000000000003,0.04744788260056423
42,0.8000000000000003,0.042452766863526226
43,0.8000000000000003,0.037961915519607536
44,0.8000000000000003,0.033929343146420744
45,0.8000000000000003,0.030312134769517038
46,0.8000000000000003,0.02707051620681047
47,0.8000000000000003,0.024167835865057163
48,0.8000000000000003,0.021570482791945112
49,0.8000000000000003,0.019247760570176332
50,0.8000000000000003,0.017171732288296396
51,0.8000000000000003,0.015317048258866036
52,0.8000000000000003,0.01366076527830728
53,0.8000000000000003,0.012182163930884417
54,0.8000000000000003,0.010862568633865822
55,0.8000000000000003,0.009685173714169762
56,0.8000000000000003,0.008634877722723106
57,0.8000000000000003,0.0076981273671227445
58,0.8000000000000003,0.0068627718226480835
59,0.8000000000000003,0.0061179277225332064
60,0.8000000000000003,0.0054538547952529895
61,0.8000000000000003,0.0048618418809571315
62,0.8000000000000003,0.004334102898416033
63,0.8000000000000003,0.0038636822299604164
64,0.8000000000000003,0.003444368930769294
65,0.8000000000000003,0.0030706191394362058
66,0.8000000000000003,0.0027374860604337165
67,0.8000000000000003,0.0024405568992719013
68,0.8000000000000003,0.0021758961527287082
69,0.8000000000000003,0.0019399946856590064
70,0.8000000000000003,0.0017297240596606865
71,0.8000000000000003,0.0015422956151310036
72,0.8000000000000003,0.0013752238454025547
73,0.8000000000000003,0.001226293638569283
74,0.8000000000000003,0.0010935309985031514
75,0.8000000000000003,0.0009751768908855365
76,0.8000000000000003,0.0008696638924932752
77,0.8000000000000003,0.0007755953522928341
78,0.8000000000000003,0.0006917268010196717
79,0.8000000000000003,0.0006169493718435331
80,0.8000000000000003,0.0005502750184889875
81,0.8000000000000003,0.0004908233388763335
82,0.8000000000000003,0.00043780983207781116
83,0.8000000000000003,0.0003905354342692894
84,0.8000000000000003,0.0003483771955270465
85,0.8000000000000003,0.00031077997390392513
86,0.8000000000000003,0.00027724903634838234
87,0.8000000000000003,0.0002473434678289987
88,0.8000000000000003,0.0002206703006151275
89,0.8000000000000003,0.00019687928515389476
90,0.8000000000000003,0.00017565823247944626
91,0.8000000000000003,0.0001567288656891565
92,0.8000000000000003,0.0001398431248126618
93,0.8000000000000003,0.00012477987546469335
94,0.8000000000000003,0.00011134197708616015
95,0.8000000000000003,9.935367140731228e-05
96,0.8000000000000003,8.86582560732551e-05
97,0.8000000000000003,7.911601221078695e-05
98,0.8000000000000003,7.060235813623807e-05
99,0.8000000000000003,6.300620445141635e-05
100,0.8000000000000003,5.622848848906061e-05
1,0.8200000000000003,0.001
2,0.8200000000000003,0.0016476668571428574
3,0.8200000000000003,0.0026923761747068894
4,0.8200000000000003,0.0043730390996964555
5,0.8200000000000003,0.007067710616250567
6,0.8200000000000003,0.011367569584559437
7,0.8200000000000003,0.01817915682269592
8,0.8200000000000003,0.028847763593859356
9,0.8200000000000003,0.04525985104489133
10,0.8200000000000003,0.06979972481768806
11,0.8200000000000003,0.10488774714721143
12,0.8200000000000003,0.1516904139041568
13,0.8200000000000003,0.207850537005279
14,0.8200000000000003,0.2654689338950584
15,0.8200000000000003,0.3126665713066965
16,0.8200000000000003,0.34044013706195614
17,0.8200000000000003,0.3485529656948204
18,0.8200000000000003,0.3431071458697851
19,0.8200000000000003,0.3304270447015183
20,0.8200000000000003,0.31444997125723406
21,0.8200000000000003,0.29713107131753136
22,0.8200000000000003,0.27935769547701794
23,0.8200000000000003,0.26153868518589113
24,0.8200000000000003,0.2438924666091221
25,0.8200000000000003,0.22656950741928217
26,0.8200000000000003,0.20969673749131648
27,0.8200000000000003,0.1933886551863047
28,0.8200000000000003,0.17774627769109652
29,0.8200000000000003,0.16285333444334965
30,0.8200000000000003,0.14877338542328017
31,0.8200000000000003,0.13554886558684692
32,0.8200000000000003,0.12320191157124019
33,0.8200000000000003,0.11173644303869579
34,0.8200000000000003,0.10114093918605882
35,0.8200000000000003,0.09139145693221545
36,0.8200000000000003,0.08245457549632677
37,0.8200000000000003,0.07429007642177632
38,0.8200000000000003,0.06685326343755373
39,0.8200000000000003,0.06009689228053811
40,0.8200000000000003,0.05397272180834496
41,0.8200000000000003,0.04843272077359658
42,0.8200000000000003,0.04342997524740251
43,0.8200000000000003,0.03891934438003596
44,0.8200000000000003,0.034857910225203306
45,0.8200000000000003,0.03120526294018232
46,0.8200000000000003,0.027923657226982597
47,0.8200000000000003,0.02497807026001979
48,0.8200000000000003,0.022336186037249073
49,0.8200000000000003,0.019968326334744393
50,0.8200000000000003,0.017847344329731934
51,0.8200000000000003,0.015948493486766538
52,0.8200000000000003,0.014249281431383464
53,0.8200000000000003,0.012729316198292876
54,0.8200000000000003,0.011370150363065651
55,0.8200000000000003,0.010155127074837036
56,0.8200000000000003,0.009069230836325994
57,0.8200000000000003,0.008098944967817013
58,0.8200000000000003,0.007232116993417132
59,0.8200000000000003,0.0064578326586369784
60,0.8200000000000003,0.00576629889316819
61,0.8200000000000003,0.00514873574301492
62,0.8200000000000003,0.004597277088684767
63,0.8200000000000003,0.004104879822306983
64,0.8200000000000003,0.0036652410614425772
65,0.8200000000000003,0.0032727229191859128
66,0.8200000000000003,0.0029222843196396436
67,0.8200000000000003,0.00260941933770244
68,0.8200000000000003,0.002330101546688063
69,0.8200000000000003,0.002080733872230272
70,0.8200000000000003,0.0018581034728779983
71,0.8200000000000003,0.0016593411942123157
72,0.8200000000000003,0.0014818851723168692
73,0.8200000000000003,0.0013234481925961643
74,0.8200000000000003,0.0011819884402346267
75,0.8200000000000003,0.001055683308292699
76,0.8200000000000003,0.0009429059580402587
77,0.8200000000000003,0.0008422043533005746
78,0.8200000000000003,0.0007522825161179343
79,0.8200000000000003,0.0006719837748635571
80,0.8200000000000003,0.0006002757979228785
81,0.8200000000000003,0.0005362372263790226
82,0.8200000000000003,0.00047904573767415136
83,0.8200000000000003,0.00042796738916823623
84,0.8200000000000003,0.0003823471059146915
85,0.8200000000000003,0.0003416001909338884
86,0.8200000000000003,0.00030520474889229925
87,0.8200000000000003,0.0002726949254906326
88,0.8200000000000003,0.00024365487513034695
89,0.8200000000000003,0.0002177133786620183
90,0.8200000000000003,0.00019453904131380047
91,0.8200000000000003,0.0001738360083406132
92,0.8200000000000003,0.0001553401426056509
93,0.8200000000000003,0.00013881561428014257
94,0.8200000000000003,0.00012405185819378478
95,0.8200000000000003,0.00011086085914984558
96,0.8200000000000003,9.907472979293345e-05
97,0.8200000000000003,8.85435494359388e-05
98,0.8200000000000003,7.913343566285664e-05
99,0.8200000000000003,7.072482356871731e-05
100,0.8200000000000003,6.3210930215123e-05
1,0.8400000000000003,0.001
2,0.8400000000000003,0.0016596308571428572
3,0.8400000000000003,0.002732991790640711
4,0.8400000000000003,0.004474746300231556
5,0.8400000000000003,0.007291134530080226
6,0.8400000000000003,0.011822061310782419
7,0.8400000000000003,0.01905452870487645
8,0.8400000000000003,0.030457588188611946
9,0.8400000000000003,0.048085242350452695
10,0.8400000000000003,0.0744911448434547
11,0.8400000000000003,0.1121211336566441
12,0.8400000000000003,0.16171654868957444
13,0.8400000000000003,0.21970451249906542
14,0.8400000000000003,0.27642213041446867
15,0.8400000000000003,0.31918210257806334
16,0.8400000000000003,0.3405942851346502
17,0.8400000000000003,0.34312600776989
18,0.8400000000000003,0.3341709322991143
19,0.8400000000000003,0.3198419452852165
20,0.8400000000000003,0.30347431863748087
21,0.8400000000000003,0.28654498649737437
22,0.8400000000000003,0.2696278338296728
23,0.8400000000000003,0.25292610863628234
24,0.8400000000000003,0.23651750581073894
25,0.8400000000000003,0.22045393207729624
26,0.8400000000000003,0.2047943260034159
27,0.8400000000000003,0.18960884571412223
28,0.8400000000000003,0.17497265435517828
29,0.8400000000000003,0.16095769777936408
30,0.8400000000000003,0.1476259600267099
31,0.8400000000000003,0.13502523982154876
32,0.8400000000000003,0.12318735063612721
33,0.8400000000000003,0.11212820332389935
34,0.8400000000000003,0.10184914438119912
35,0.8400000000000003,0.09233899970090888
36,0.8400000000000003,0.08357640556478066
37,0.8400000000000003,0.07553214135833382
38,0.8400000000000003,0.06817128922884953
39,0.8400000000000003,0.061455128720710385
40,0.8400000000000003,0.055342731415718785
41,0.8400000000000003,0.04979225685172471
42,0.8400000000000003,0.04476197195965192
43,0.8400000000000003,0.040211026698465484
44,0.8400000000000003,0.03610002218132895
45,0.8400000000000003,0.03239140706071736
46,0.8400000000000003,0.02904973512263341
47,0.8400000000000003,0.026041813140376912
48,0.8400000000000003,0.023336763810410985
49,0.8400000000000003,0.020906024478124372
50,0.8400000000000003,0.018723298595200454
51,0.8400000000000003,0.0167644735379339
52,0.8400000000000003,0.01500751558328757
53,0.8400000000000003,0.013432350467905977
54,0.8400000000000003,0.012020736002682036
55,0.8400000000000003,0.01075613163010621
56,0.8400000000000003,0.009623568540101542
57,0.8400000000000003,0.008609522951684215
58,0.8400000000000003,0.007701794376844619
59,0.8400000000000003,0.006889390069567305
60,0.8400000000000003,0.006162416392805655
61,0.8400000000000003,0.005511977480899178
62,0.8400000000000003,0.004930081310695845
63,0.8400000000000003,0.004409553102134206
64,0.8400000000000003,0.003943955832518295
65,0.8400000000000003,0.0035275175555143762
66,0.8400000000000003,0.0031550651558820537
67,0.8400000000000003,0.002821964136075489
68,0.8400000000000003,0.0025240640147608183
69,0.8400000000000003,0.002257648915010884
70,0.8400000000000003,0.002019392927576934
71,0.8400000000000003,0.001806319849197768
72,0.8400000000000003,0.0016157669150883554
73,0.8400000000000003,0.0014453521668042523
74,0.8400000000000003,0.0012929451202927313
75,0.8400000000000003,0.0011566404231452042
76,0.8400000000000003,0.0010347342141523734
77,0.8400000000000003,0.0009257029217332322
78,0.8400000000000003,0.000828184260318852
79,0.8400000000000003,0.0007409602050992591
80,0.8400000000000003,0.0006629417455546829
81,0.8400000000000003,0.0005931552368264491
82,0.8400000000000003,0.000530730185222761
83,0.8400000000000003,0.0004748883200209262
84,0.8400000000000003,0.00042493381826547936
85,0.8400000000000003,0.00038024456253292103
86,0.8400000000000003,0.0003402643237106355
87,0.8400000000000003,0.00030449577179796647
88,0.8400000000000003,0.0002724942276617164
89,0.8400000000000003,0.0002438620776466763
90,0.8400000000000003,0.0002182437810324536
91,0.8400000000000003,0.0001953214076159935
92,0.8400000000000003,0.00017481064925604497
93,0.8400000000000003,0.0001564572551082826
94,0.8400000000000003,0.00014003384557015073
95,0.8400000000000003,0.00012533706470035323
96,0.8400000000000003,0.00011218503513229868
97,0.8400000000000003,0.0001004150833122754
98,0.8400000000000003,8.988170630599541e-05
99,0.8400000000000003,8.045475447171094e-05
100,0.8400000000000003,7.201780703093584e-05
1,0.8600000000000003,0.001
2,0.8600000000000003,0.0016715948571428573
3,0.8600000000000003,0.0027741763660272247
4,0.8600000000000003,0.004579183077377695
5,0.8600000000000003,0.007523212428761985
6,0.8600000000000003,0.01229914665376072
7,0.8600000000000003,0.019982028144402437
8,0.8600000000000003,0.03217637781082839
9,0.8600000000000003,0.05111700234632353
10,0.8600000000000003,0.07952812842592996
11,0.8600000000000003,0.11983335257756025
12,0.8600000000000003,0.17219490546562224
13,0.8600000000000003,0.23157104594824854
14,0.8600000000000003,0.2864426808239535
15,0.8600000000000003,0.3237756217005913
16,0.8600000000000003,0.33847727856419824
17,0.8600000000000003,0.3357180999601985
18,0.8600000000000003,0.32370109489215737
19,0.8600000000000003,0.3080653972001527
20,0.8600000000000003,0.2915288600328111
21,0.8600000000000003,0.27514000565448016
22,0.8600000000000003,0.2592011406577532
23,0.8600000000000003,0.2437338033385538
24,0.8600000000000003,0.22868507496045382
25,0.8600000000000003,0.21400977290874607
26,0.8600000000000003,0.1996956132035188
27,0.8600000000000003,0.18576325837878077
28,0.8600000000000003,0.17225674904627755
29,0.8600000000000003,0.159231895588531
30,0.8600000000000003,0.14674611228335568
31,0.8600000000000003,0.13485097151521044
32,0.8600000000000003,0.12358759577153297
33,0.8600000000000003,0.11298446133257321
34,0.8600000000000003,0.1030570036776095
35,0.8600000000000003,0.09380842483271569
36,0.8600000000000003,0.0852312014228117
37,0.8600000000000003,0.07730891644815399
38,0.8600000000000003,0.070018154994413
39,0.8600000000000003,0.06333030035551458
40,0.8600000000000003,0.05721313932904749
41,0.8600000000000003,0.051632235962912804
42,0.8600000000000003,0.0465520660129226
43,0.8600000000000003,0.04193692427117449
44,0.8600000000000003,0.03775162763682854
45,0.8600000000000003,0.033962041398838384
46,0.8600000000000003,0.030535456956608246
47,0.8600000000000003,0.02744084771598134
48,0.8600000000000003,0.024649027237638458
49,0.8600000000000003,0.022132730573207464
50,0.8600000000000003,0.019866636523041645
51,0.8600000000000003,0.01782734552918912
52,0.8600000000000003,0.01599332519963769
53,0.8600000000000003,0.014344833093219935
54,0.8600000000000003,0.01286382438183132
55,0.8600000000000003,0.011533850326217007
56,0.8600000000000003,0.010339952119589225
57,0.8600000000000003,0.009268553531272289
58,0.8600000000000003,0.008307354881988444
59,0.8600000000000003,0.007445230167382726
60,0.8600000000000003,0.006672128584772524
61,0.8600000000000003,0.005978981281895328
62,0.8600000000000003,0.005357613811735941
63,0.8600000000000003,0.004800664524292361
64,0.8600000000000003,0.004301508937760098
65,0.8600000000000003,0.003854189994426415
66,0.8600000000000003,0.0034533540094561894
67,0.8600000000000003,0.003094192054741321
68,0.8600000000000003,0.002772386477870739
69,0.8600000000000003,0.002484062232313406
70,0.8600000000000003,0.002225742684540599
71,0.8600000000000003,0.0019943095634629483
72,0.8600000000000003,0.001786966724420231
73,0.8600000000000003,0.0016012074118628545
74,0.8600000000000003,0.0014347847201290516
75,0.8600000000000003,0.001285684969074389
76,0.8600000000000003,0.0011521037297880965
77,0.8600000000000003,0.0010324242545188425
78,0.8600000000000003,0.0009251980837090924
79,0.8600000000000003,0.0008291276213303995
80,0.8600000000000003,0.000743050487266011
81,0.8600000000000003,0.0006659254721347758
82,0.8600000000000003,0.0005968199355914112
83,0.8600000000000003,0.0005348985037228811
84,0.8600000000000003,0.0004794129346761834
85,0.8600000000000003,0.0004296930341132575
86,0.8600000000000003,0.0003851385135268907
87,0.8600000000000003,0.00034521169491304914
88,0.8600000000000003,0.0003094309748337636
89,0.8600000000000003,0.0002773649695789512
90,0.8600000000000003,0.00024862727100578104
91,0.8600000000000003,0.0002228717497609576
92,0.8600000000000003,0.00019978834903393896
93,0.8600000000000003,0.0001790993178047928
94,0.8600000000000003,0.00016055583779349438
95,0.8600000000000003,0.00014393500303918306
96,0.8600000000000003,0.00012903711528601915
97,0.8600000000000003,0.00011568326217118369
98,0.8600000000000003,0.00010371314864114914
99,0.8600000000000003,9.298315510221395e-05
100,0.8600000000000003,8.33645985748147e-05
1,0.8800000000000003,0.001
2,0.8800000000000003,0.0016835588571428575
3,0.8800000000000003,0.0028159297975282925
4,0.8800000000000003,0.004686388405412285
5,0.8800000000000003,0.007764183572058033
6,0.8800000000000003,0.012799721063215471
7,0.8800000000000003,0.02096423647201734
8,0.8800000000000003,0.03401021457362448
9,0.8800000000000003,0.05436657993734693
10,0.8800000000000003,0.08492514749905979
11,0.8800000000000003,0.12802332434825006
12,0.8800000000000003,0.1830572500194288
13,0.8800000000000003,0.2432455814436636
14,0.8800000000000003,0.29520837757801177
15,0.8800000000000003,0.32618850705355135
16,0.8800000000000003,0.3340171324943933
17,0.8800000000000003,0.3263408266074221
18,0.8800000000000003,0.3116664241439909
19,0.8800000000000003,0.29498467444633747
20,0.8800000000000003,0.27842611356970837
21,0.8800000000000003,0.2626715340011682
22,0.8800000000000003,0.24779489333746418
23,0.8800000000000003,0.23365971806922775
24,0.8800000000000003,0.2200918439893127
25,0.8800000000000003,0.20694883235020078
26,0.8800000000000003,0.1941412998876948
27,0.8800000000000003,0.18163184833260293
28,0.8800000000000003,0.16942439371910317
29,0.8800000000000003,0.1575506560406263
30,0.8800000000000003,0.14605736093182065
31,0.8800000000000003,0.13499581291417373
32,0.8800000000000003,0.12441435211013362
33,0.8800000000000003,0.11435354968530334
34,0.8800000000000003,0.10484367727646692
35,0.8800000000000003,0.0959038847814118
36,0.8800000000000003,0.08754254746721474
37,0.8800000000000003,0.07975833118372085
38,0.8800000000000003,0.07254163076834323
39,0.8800000000000003,0.065876137447
40,0.8800000000000003,0.05974037520688695
41,0.8800000000000003,0.0541091108040856
42,0.8800000000000003,0.04895458859470809
43,0.8800000000000003,0.044247572862179264
44,0.8800000000000003,0.03995820025893193
45,0.8800000000000003,0.03605665657573128
46,0.8800000000000003,0.032513697899928154
47,0.8800000000000003,0.029301038310336668
48,0.8800000000000003,0.026391626019244725
49,0.8800000000000003,0.023759828309690614
50,0.8800000000000003,0.021381543394545923
51,0.8800000000000003,0.019234254868779346
52,0.8800000000000003,0.017297041995635965
53,0.8800000000000003,0.015550556806413483
54,0.8800000000000003,0.013976976973334838
55,0.8800000000000003,0.012559941660628834
56,0.8800000000000003,0.011284476067520942
57,0.8800000000000003,0.010136909130172901
58,0.8800000000000003,0.009104787821962817
59,0.8800000000000003,0.008176790654560432
60,0.8800000000000003,0.007342642308054816
61,0.8800000000000003,0.006593030780906255
62,0.8800000000000003,0.005919528026410608
63,0.8800000000000003,0.005314514711350498
64,0.8800000000000003,0.004771109477170324
65,0.8800000000000003,0.004283102889690991
66,0.8800000000000003,0.0038448961178642552
67,0.8800000000000003,0.0034514442752833284
68,0.8800000000000003,0.003098204281875791
69,0.8800000000000003,0.002781087050715516
70,0.8800000000000003,0.0024964137708039357
71,0.8800000000000003,0.002240876036660192
72,0.8800000000000003,0.0020114995661764693
73,0.8800000000000003,0.0018056112467089828
74,0.8800000000000003,0.0016208092536387682
75,0.8800000000000003,0.0014549359939716611
76,0.8800000000000003,0.0013060536386530549
77,0.8800000000000003,0.001172422020151012
78,0.8800000000000003,0.001052478685751673
79,0.8800000000000003,0.0009448209113437748
80,0.8800000000000003,0.0008481894948238636
81,0.8800000000000003,0.0007614541623264893
82,0.8800000000000003,0.0006836004340610284
83,0.8800000000000003,0.0006137178094754362
84,0.8800000000000003,0.000550989143677285
85,0.8800000000000003,0.0004946810984743702
86,0.8800000000000003,0.0004441355620316378
87,0.8800000000000003,0.00039876194098094304
88,0.8800000000000003,0.00035803023788382604
89,0.8800000000000003,0.0003214648352647047
90,0.8800000000000003,0.0002886389150395742
91,0.8800000000000003,0.0002591694491048473
92,0.8800000000000003,0.00023271270316610942
93,0.8800000000000003,0.00020896020162176866
94,0.8800000000000003,0.00018763510651595395
95,0.8800000000000003,0.00016848896828142328
96,0.8800000000000003,0.00015129881024779593
97,0.8800000000000003,0.00013586451273207533
98,0.8800000000000003,0.00012200646599379157
99,0.8800000000000003,0.000109563464460305
100,0.8800000000000003,9.83908174405311e-05
1,0.9000000000000004,0.001
2,0.9000000000000004,0.0016955228571428574
3,0.9000000000000004,0.002858251981805779
4,0.9000000000000004,0.0047964011863120305
5,0.9000000000000004,0.008014289955465456
6,0.9000000000000004,0.013324699817446991
7,0.9000000000000004,0.022003807708885614
8,0.9000000000000004,0.03596532893224731
9,0.9000000000000004,0.057845380167842186
10,0.9000000000000004,0.09069484500512023
11,0.9000000000000004,0.1366813029697776
12,0.9000000000000004,0.19421157794779584
13,0.9000000000000004,0.2544881510980782
14,0.9000000000000004,0.30238822117305564
15,0.9000000000000004,0.32620547875077
16,0.9000000000000004,0.3271774297991729
17,0.9000000000000004,0.31498735494509456
18,0.9000000000000004,0.2979782211862077
19,0.9000000000000004,0.28040617626479936
20,0.9000000000000004,0.2638771301389399
21,0.9000000000000004,0.24877160081997113
22,0.9000000000000004,0.23498082706707812
23,0.9000000000000004,0.2222365137728088
24,0.9000000000000004,0.21025465376143931
25,0.9000000000000004,0.19879589800484077
26,0.9000000000000004,0.187686366925086
27,0.9000000000000004,0.17681861777944125
28,0.9000000000000004,0.166142706174052
29,0.9000000000000004,0.15565301864867523
30,0.9000000000000004,0.14537434006573408
31,0.9000000000000004,0.13534920704837677
32,0.9000000000000004,0.12562759006126809
33,0.9000000000000004,0.11625923236249074
34,0.9000000000000004,0.10728851261998076
35,0.9000000000000004,0.09875144658662525
36,0.9000000000000004,0.09067434841389099
37,0.9000000000000004,0.08307367927230264
38,0.9000000000000004,0.07595667352381347
39,0.9000000000000004,0.0693224170397906
40,0.9000000000000004,0.06316313724479784
41,0.9000000000000004,0.05746553898649741
42,0.9000000000000004,0.0522120801317962
43,0.9000000000000004,0.04738212567613034
44,0.9000000000000004,0.042952950960135634
45,0.9000000000000004,0.03890058587986722
46,0.9000000000000004,0.035200505323788746
47,0.9000000000000004,0.031828178708866194
48,0.9000000000000004,0.028759495210842537
49,0.9000000000000004,0.025971082445048994
50,0.9000000000000004,0.02344053593389113
51,0.9000000000000004,0.02114657537731352
52,0.9000000000000004,0.019069141980086007
53,0.9000000000000004,0.017189449178596914
54,0.9000000000000004,0.015489997229535831
55,0.9000000000000004,0.0139545603751481
56,0.9000000000000004,0.01256815373510188
57,0.9000000000000004,0.011316985711274532
58,0.9000000000000004,0.010188400527003535
59,0.9000000000000004,0.009170814543432874
60,0.9000000000000004,0.008253649183800359
61,0.9000000000000004,0.007427262631077228
62,0.9000000000000004,0.006682881924585676
63,0.9000000000000004,0.006012536647662191
64,0.9000000000000004,0.005408995053575885
65,0.9000000000000004,0.004865703205344621
66,0.9000000000000004,0.004376727493539669
67,0.9000000000000004,0.003936700733357545
68,0.9000000000000004,0.0035407719187065976
69,0.9000000000000004,0.003184559618946892
70,0.9000000000000004,0.002864108936759847
71,0.9000000000000004,0.0025758518981120046
72,0.9000000000000004,0.0023165711131111657
73,0.9000000000000004,0.0020833665262563177
74,0.9000000000000004,0.0018736250633640968
75,0.9000000000000004,0.0016849929780857577
76,0.9000000000000004,0.00151535070164202
77,0.9000000000000004,0.0013627900038049709
78,0.9000000000000004,0.0012255932801553938
79,0.9000000000000004,0.001102214789392996
80,0.9000000000000004,0.0009912636743237165
81,0.9000000000000004,0.0008914886105960002
82,0.9000000000000004,0.0008017639379334539
83,0.9000000000000004,0.0007210771392389698
84,0.9000000000000004,0.0006485175433260191
85,0.9000000000000004,0.0005832661370268023
86,0.9000000000000004,0.0005245863819408081
87,0.9000000000000004,0.0004718159400630245
88,0.9000000000000004,0.0004243592209372749
89,0.9000000000000004,0.000381680670805764
90,0.9000000000000004,0.0003432987314745027
91,0.9000000000000004,0.0003087804033000892
92,0.9000000000000004,0.0002777363528479871
93,0.9000000000000004,0.00024981651140253147
94,0.9000000000000004,0.0002247061156540014
95,0.9000000000000004,0.00020212214657938605
96,0.9000000000000004,0.00018181012680264143
97,0.9000000000000004,0.00016354124059868533
98,0.9000000000000004,0.00014710974422370326
99,0.9000000000000004,0.00013233063744188728
100,0.9000000000000004,0.00011903757000338261
1,0.9200000000000004,0.001
2,0.9200000000000004,0.0017074868571428574
3,0.9200000000000004,0.002901142815521548
4,0.9200000000000004,0.004909260248586654
5,0.9200000000000004,0.008273776255334526
6,0.9200000000000004,0.013875017709131032
7,0.9200000000000004,0.023103466040258903
8,0.9200000000000004,0.038048078576666776
9,0.9200000000000004,0.061564632401359995
10,0.9200000000000004,0.0968474424147118
11,0.9200000000000004,0.1457870777848265
12,0.9200000000000004,0.20553938998622467
13,0.9200000000000004,0.2650256982567454
14,0.9200000000000004,0.3076563517996011
15,0.9200000000000004,0.3236612205353065
16,0.9200000000000004,0.31794055091648904
17,0.9200000000000004,0.30161077740578646
18,0.9200000000000004,0.2824692888911021
19,0.9200000000000004,0.2640278628192463
20,0.9200000000000004,0.24745067293078088
21,0.9200000000000004,0.23288981187824262
22,0.9200000000000004,0.22010420975250697
23,0.9200000000000004,0.20872680471436364
24,0.9200000000000004,0.19838227876066383
25,0.9200000000000004,0.1887400436675833
26,0.9200000000000004,0.17953643921411575
27,0.9200000000000004,0.17058041936012933
28,0.9200000000000004,0.1617495813474672
29,0.9200000000000004,0.15298058562799555
30,0.9200000000000004,0.14425682007124557
31,0.9200000000000004,0.13559543979840327
32,0.9200000000000004,0.12703529166683342
33,0.9200000000000004,0.11862664780912135
34,0.9200000000000004,0.11042316400652932
35,0.9200000000000004,0.10247608954541573
36,0.9200000000000004,0.09483050135295244
37,0.9200000000000004,0.08752320415211609
38,0.9200000000000004,0.08058190118285084
39,0.9200000000000004,0.07402526378229929
40,0.9200000000000004,0.06786358410216801
41,0.9200000000000004,0.06209976246583627
42,0.9200000000000004,0.05673044617175755
43,0.9200000000000004,0.05174719308776943
