alpha,beta,total_ord_inf,total_mis_inf,total
0.8000000000000003,0.38999999999999985,0.4115697135196847,0.49813744214414957,0.9097071556638343
0.8500000000000003,0.38999999999999985,0.4086658253423208,0.49831265162534727,0.9069784769676681
0.9000000000000004,0.38999999999999985,0.4053300471455304,0.4985082624824417,0.9038383096279721
0.9500000000000004,0.38999999999999985,0.4014560500187422,0.498728353007547,0.9001844030262891
1.0000000000000004,0.38999999999999985,0.0,0.4989775389423734,0.4989775389423734
0.5,0.39999999999999986,0.42808786586720016,0.49739967246351513,0.9254875383307153
0.55,0.39999999999999986,0.4266740324920258,0.49751686998460704,0.9241909024766328
0.6000000000000001,0.39999999999999986,0.4251421037697141,0.4976364989006731,0.9227786026703872
0.6500000000000001,0.39999999999999986,0.42347002367144815,0.4977597489932913,0.9212297726647394
0.7000000000000002,0.39999999999999986,0.421629145081157,0.4978884283886998,0.9195175734698569
0.7500000000000002,0.39999999999999986,0.4195825500576204,0.4980251645577283,0.9176077146153487
0.8000000000000003,0.39999999999999986,0.4172835625422228,0.4981735240924708,0.9154570866346936
0.8500000000000003,0.39999999999999986,0.41467449068464673,0.4983379348821463,0.9130124255667931
0.9000000000000004,0.39999999999999986,0.41168489175044126,0.49852332143946515,0.9102082131899064
0.9500000000000004,0.39999999999999986,0.4082263070880136,0.49873455071146655,0.9069608577994801
1.0000000000000004,0.39999999999999986,0.0,0.4989775389423734,0.4989775389423734
