day,lambda,value,group
38,2.4,0.07129071522686346,ordinary
39,2.4,0.06432115137820603,ordinary
40,2.4,0.057887478948350356,ordinary
41,2.4,0.05198500927182321,ordinary
42,2.4,0.046597345747663166,ordinary
43,2.4,0.04170036484196987,ordinary
44,2.4,0.037265183194463945,ordinary
45,2.4,0.03326033694095668,ordinary
46,2.4,0.02965335623827519,ordinary
47,2.4,0.026411880010348228,ordinary
48,2.4,0.023504424229084518,ordinary
49,2.4,0.020900891382394062,ordinary
50,2.4,0.01857288841766899,ordinary
51,2.4,0.01649390449794942,ordinary
52,2.4,0.014639387524721739,ordinary
53,2.4,0.012986748828879987,ordinary
54,2.4,0.011515318097760477,ordinary
55,2.4,0.010206264997407798,ordinary
56,2.4,0.009042499673869603,ordinary
57,2.4,0.008008561068662896,ordinary
58,2.4,0.007090499523186678,ordinary
59,2.4,0.006275758290370554,ordinary
60,2.4,0.005553057177106664,ordinary
61,2.4,0.004912280498704061,ordinary
62,2.4,0.0043443707528019295,ordinary
63,2.4,0.003841228850513959,ordinary
64,2.4,0.0033956213277311306,ordinary
65,2.4,0.0030010946617252668,ordinary
66,2.4,0.002651896608588952,ordinary
67,2.4,0.002342904333549016,ordinary
68,2.4,0.0020695590119585126,ordinary
69,2.4,0.0018278065209739634,ordinary
70,2.4,0.001614043810804381,ordinary
71,2.4,0.001425070532578513,ordinary
72,2.4,0.0012580455017263412,ordinary
73,2.4,0.0011104475871037845,ordinary
74,2.4,0.0009800406337580538,ordinary
75,2.4,0.000864842048896287,ordinary
76,2.4,0.0007630947045596463,ordinary
77,2.4,0.0006732418354656928,ordinary
78,2.4,0.0005939046355658925,ordinary
79,2.4,0.0005238622814434376,ordinary
80,2.4,0.00046203413432189736,ordinary
81,2.4,0.0004074638948909172,ordinary
82,2.4,0.00035930550621623964,ordinary
83,2.4,0.00031681061960442717,ordinary
84,2.4,0.00027931745641361964,ordinary
85,2.4,0.0002462409154580748,ordinary
86,2.4,0.0002170637908926499,ordinary
87,2.4,0.00019132897934942596,ordinary
88,2.4,0.00016863256770991239,ordinary
89,2.4,0.00014861770431677838,ordinary
90,2.4,0.00013096916674557957,ordinary
91,2.4,0.00011540854855607199,ordinary
92,2.4,0.00010168999580892383,ordinary
93,2.4,8.959643164801857e-05,ordinary
94,2.4,7.893621398788662e-05,ordinary
95,2.4,6.95401773821314e-05,ordinary
96,2.4,6.125901554903713e-05,ordinary
97,2.4,5.396096585679277e-05,ordinary
98,2.4,4.752976137988153e-05,ordinary
99,2.4,4.1862819982274395e-05,ordinary
100,2.4,3.6869643309641e-05,ordinary
1,2.6,0.0,ordinary
2,2.6,0.00015,ordinary
3,2.6,0.00033796302081428567,ordinary
4,2.6,0.000581873786348161,ordinary
5,2.6,0.0009062714544225814,ordinary
6,2.6,0.0013447727487102806,ordinary
7,2.6,0.001943454989208256,ordinary
8,2.6,0.00276531959091624,ordinary
9,2.6,0.00389603563875356,ordinary
10,2.6,0.005451043959489877,ordinary
11,2.6,0.0075837813385250166,ordinary
12,2.6,0.010494088842826479,ordinary
13,2.6,0.01443454363155675,ordinary
14,2.6,0.019710217092971126,ordinary
15,2.6,0.026664131939402713,ordinary
16,2.6,0.035637192835028336,ordinary
17,2.6,0.04689025246619562,ordinary
18,2.6,0.06048294450342224,ordinary
19,2.6,0.07612641536948409,ordinary
20,2.6,0.09306602361034422,ordinary
21,2.6,0.11008395294324075,ordinary
22,2.6,0.12569243384805526,ordinary
23,2.6,0.13848535362487255,ordinary
24,2.6,0.14749073217438308,ordinary
25,2.6,0.15234835352860213,ordinary
26,2.6,0.153259994957502,ordinary
27,2.6,0.15079840447903164,ordinary
28,2.6,0.14569733994554018,ordinary
29,2.6,0.1386956143719651,ordinary
30,2.6,0.13044950500268726,ordinary
31,2.6,0.12149794314444182,ordinary
32,2.6,0.11225945569213734,ordinary
33,2.6,0.10304464462056957,ordinary
34,2.6,0.09407426477286694,ordinary
35,2.6,0.08549767789480059,ordinary
36,2.6,0.07740934966847024,ordinary
37,2.6,0.06986261981138848,ordinary
38,2.6,0.06288073494947125,ordinary
39,2.6,0.05646545329252624,ordinary
40,2.6,0.050603626519909836,ordinary
41,2.6,0.04527215731443456,ordinary
42,2.6,0.04044168257687268,ordinary
43,2.6,0.03607927269314617,ordinary
44,2.6,0.03215037985871627,ordinary
45,2.6,0.028620218589303602,ordinary
46,2.6,0.025454720390999566,ordinary
47,2.6,0.02262117161592187,ordinary
48,2.6,0.020088617645136083,ordinary
49,2.6,0.017828096449973536,ordinary
50,2.6,0.01581274911515175,ordinary
51,2.6,0.014017843065158624,ordinary
52,2.6,0.012420734706186487,ordinary
53,2.6,0.011000791333296078,ordinary
54,2.6,0.009739286950884253,ordinary
55,2.6,0.008619282722315906,ordinary
56,2.6,0.007625499800356809,ordinary
57,2.6,0.006744190062770336,ordinary
58,2.6,0.005963008610463149,ordinary
59,2.6,0.005270890644021067,ordinary
60,2.6,0.00465793441550661,ordinary
61,2.6,0.0041152912775873525,ordinary
62,2.6,0.003635063361687421,ordinary
63,2.6,0.003210209065401262,ordinary
64,2.6,0.0028344562822398603,ordinary
65,2.6,0.002502223137543777,ordinary
66,2.6,0.0022085458830680936,ordinary
67,2.6,0.00194901353412281,ordinary
68,2.6,0.0017197087957249437,ordinary
69,2.6,0.00151715480928538,ordinary
70,2.6,0.0013382672523613538,ordinary
71,2.6,0.0011803113360389765,ordinary
72,2.6,0.0010408632639023621,ordinary
73,2.6,0.0009177757405796837,ordinary
74,2.6,0.0008091471445368644,ordinary
75,2.6,0.0007132940076689308,ordinary
76,2.6,0.0006287264722832885,ordinary
77,2.6,0.0005541264235557968,ordinary
78,2.6,0.0004883280219802551,ordinary
79,2.6,0.00043030038540919127,ordinary
80,2.6,0.00037913219381126707,ordinary
81,2.6,0.00033401801175438804,ordinary
82,2.6,0.00029424614383735724,ordinary
83,2.6,0.0002591878568578034,ordinary
84,2.6,0.00022828781947401407,ordinary
85,2.6,0.00020105562556858628,ordinary
86,2.6,0.00017705828154111495,ordinary
87,2.6,0.00015591355044129254,ordinary
88,2.6,0.0001372840573013803,ordinary
89,2.6,0.000120872070336253,ordinary
90,2.6,0.00010641488194576955,ordinary
91,2.6,9.368072176970384e-05,ordinary
92,2.6,8.24651414965381e-05,ordinary
93,2.6,7.258781779521826e-05,ordinary
94,2.6,6.388972569888216e-05,ordinary
95,2.6,5.623064009117826e-05,ordinary
96,2.6,4.948692769298053e-05,ordinary
97,2.6,4.354959617846427e-05,ordinary
98,2.6,3.832257081781123e-05,ordinary
99,2.6,3.372117239751937e-05,ordinary
100,2.6,2.9670773152087896e-05,ordinary
1,2.8,0.0,ordinary
2,2.8,0.00015,ordinary
3,2.8,0.0003424526735142857,ordinary
4,2.8,0.0005983748669187953,ordinary
5,2.8,0.00094713393663747,ordinary
6,2.8,0.0014298823703062379,ordinary
7,2.8,0.0021042524025833486,ordinary
8,2.8,0.003050652516517709,ordinary
9,2.8,0.0043804635912587245,ordinary
10,2.8,0.006246199666923701,ordinary
11,2.8,0.008853067850415116,ordinary
12,2.8,0.01246998114889937,ordinary
13,2.8,0.01743544904451921,ordinary
14,2.8,0.024149441784241332,ordinary
15,2.8,0.03303660648605419,ordinary
16,2.8,0.04446187936077655,ordinary
17,2.8,0.05858435293019472,ordinary
18,2.8,0.07516224792327253,ordinary
19,2.8,0.09337865380914556,ordinary
20,2.8,0.11181815968411865,ordinary
21,2.8,0.12870959440018354,ordinary
22,2.8,0.14239553381242295,ordinary
23,2.8,0.15179112585804708,ordinary
24,2.8,0.15657899842598325,ordinary
25,2.8,0.15709604468145016,ordinary
26,2.8,0.15406499898412784,ordinary
27,2.8,0.14833885638767005,ordinary
28,2.8,0.14073338166122518,ordinary
29,2.8,0.1319460377271589,ordinary
30,2.8,0.12253243371585716,ordinary
31,2.8,0.1129131225687953,ordinary
32,2.8,0.10339300175227178,ordinary
33,2.8,0.09418370709400797,ordinary
34,2.8,0.08542453816349782,ordinary
35,2.8,0.07720025545067448,ordinary
36,2.8,0.06955545602291892,ordinary
37,2.8,0.06250582202900501,ordinary
38,2.8,0.05604673476175792,ordinary
39,2.8,0.05015976597056654,ordinary
40,2.8,0.044817504131495496,ordinary
41,2.8,0.03998709735702559,ordinary
42,2.8,0.03563281915757181,ordinary
43,2.8,0.03171789708071444,ordinary
44,2.8,0.028205789616854843,ordinary
45,2.8,0.02506105315632019,ordinary
46,2.8,0.022249906684197556,ordinary
47,2.8,0.01974057557063536,ordinary
48,2.8,0.017503475651703432,ordinary
49,2.8,0.015511283439195413,ordinary
50,2.8,0.013738926645533287,ordinary
51,2.8,0.012163520393252188,ordinary
52,2.8,0.01076426782271269,ordinary
53,2.8,0.009522338797959766,ordinary
54,2.8,0.008420736642581195,ordinary
55,2.8,0.0074441600131450285,ordinary
56,2.8,0.006578864907941717,ordinary
57,2.8,0.005812530239225491,ordinary
58,2.8,0.005134129235867418,ordinary
59,2.8,0.004533808090119609,ordinary
60,2.8,0.004002772641059742,ordinary
61,2.8,0.0035331834406011967,ordinary
62,2.8,0.0031180592320048483,ordinary
63,2.8,0.002751188652472972,ordinary
64,2.8,0.0024270498255336078,ordinary
65,2.8,0.0021407374165286117,ordinary
66,2.8,0.0018878966712359375,ordinary
67,2.8,0.0016646639326527018,ordinary
68,2.8,0.0014676131260925513,ordinary
69,2.8,0.0012937077119038708,ordinary
70,2.8,0.00114025762374238,ordinary
71,2.8,0.0010048807350597252,ordinary
72,2.8,0.0008854684248199896,ordinary
73,2.8,0.0007801548436264881,ordinary
74,2.8,0.0006872895121402712,ordinary
75,2.8,0.0006054129139919731,ordinary
76,2.8,0.000533234774710021,ordinary
77,2.8,0.0004696147461046809,ordinary
78,2.8,0.00041354524181087154,ordinary
79,2.8,0.0003641361941705204,ordinary
80,2.8,0.00032060152527819844,ordinary
81,2.8,0.00028224714583165037,ordinary
82,2.8,0.000248460314472243,ordinary
83,2.8,0.000218700207647082,ordinary
84,2.8,0.0001924895657694728,ordinary
85,2.8,0.00016940729570202092,ordinary
86,2.8,0.00014908192244572152,ordinary
87,2.8,0.00013118579449798072,ordinary
88,2.8,0.00011542995774941327,ordinary
89,2.8,0.00010155962212609251,ordinary
90,2.8,8.935015354796319e-05,ordinary
91,2.8,7.860353125661538e-05,ordinary
92,2.8,6.914521725142248e-05,ordinary
93,2.8,6.08213905405676e-05,ordinary
94,2.8,5.349650423473413e-05,ordinary
95,2.8,4.705112825206204e-05,ordinary
96,2.8,4.1380044623334914e-05,ordinary
97,2.8,3.639056614069178e-05,ordinary
98,2.8,3.200105243071119e-05,ordinary
99,2.8,2.8139600497966086e-05,ordinary
100,2.8,2.4742889418159176e-05,ordinary
1,3.0,0.0,ordinary
2,3.0,0.00015,ordinary
3,3.0,0.00034694232621428566,ordinary
4,3.0,0.0006151432234531302,ordinary
5,3.0,0.00098936280147236,ordinary
6,3.0,0.001519380362655076,ordinary
7,3.0,0.002276364399014732,ordinary
8,3.0,0.0033615484666828484,ordinary
9,3.0,0.004917635746514293,ordinary
10,3.0,0.0071429182585669914,ordinary
11,3.0,0.010306908461400883,ordinary
12,3.0,0.014763662887349321,ordinary
13,3.0,0.0209540307720932,ordinary
14,3.0,0.029380267332886636,ordinary
15,3.0,0.04052765680318698,ordinary
16,3.0,0.05470632930494726,ordinary
17,3.0,0.07181108542508365,ordinary
18,3.0,0.0910685568985434,ordinary
19,3.0,0.11094140684064267,ordinary
20,3.0,0.12937854887793457,ordinary
21,3.0,0.14440399812705676,ordinary
22,3.0,0.15472511933179445,ordinary
23,3.0,0.1599862911503755,ordinary
24,3.0,0.1606064189078867,ordinary
25,3.0,0.15742972316697873,ordinary
26,3.0,0.1514177387807356,ordinary
27,3.0,0.14346436405660898,ordinary
28,3.0,0.134316438344159,ordinary
29,3.0,0.12455769840115188,ordinary
30,3.0,0.11462289185835615,ordinary
31,3.0,0.10482262360541011,ordinary
32,3.0,0.09536936513557764,ordinary
33,3.0,0.08640063743969804,ordinary
34,3.0,0.07799816251626025,ordinary
35,3.0,0.07020302448025034,ordinary
36,3.0,0.06302735617647462,ordinary
37,3.0,0.05646318373349147,ordinary
38,3.0,0.05048902660474423,ordinary
39,3.0,0.045074762765313976,ordinary
40,3.0,0.04018517186107679,ordinary
41,3.0,0.035782480966511515,ordinary
42,3.0,0.03182816376890018,ordinary
43,3.0,0.02828418475809201,ordinary
44,3.0,0.02511383364327961,ordinary
45,3.0,0.02228225948244207,ordinary
46,3.0,0.019756786719527478,ordinary
47,3.0,0.017507074607228158,ordinary
48,3.0,0.01550516582717011,ordinary
49,3.0,0.013725458304501413,ordinary
50,3.0,0.012144625321356373,ordinary
51,3.0,0.010741502352367462,ordinary
52,3.0,0.009496954034455624,ordinary
53,3.0,0.008393730932795688,ordinary
54,3.0,0.0074163229653262785,ordinary
55,3.0,0.006550814265444303,ordinary
56,3.0,0.005784742719877068,ordinary
57,3.0,0.005106966282691047,ordinary
58,3.0,0.00450753733613446,ordinary
59,3.0,0.00397758576830561,ordinary
60,3.0,0.003509211008871143,ordinary
61,3.0,0.003095382963665375,ordinary
62,3.0,0.0027298515840550293,ordinary
63,3.0,0.0024070646725779877,ordinary
64,3.0,0.002122093443787744,ordinary
65,3.0,0.001870565314313332,ordinary
66,3.0,0.00164860337824502,ordinary
67,3.0,0.0014527720251105393,ordinary
68,3.0,0.001280028171967516,ordinary
69,3.0,0.0011276776040897397,ordinary
70,3.0,0.000993335947112732,ordinary
71,3.0,0.0008748938249499862,ordinary
72,3.0,0.000770485790579205,ordinary
73,3.0,0.0006784626497096873,ordinary
74,3.0,0.0005973668295324915,ordinary
75,3.0,0.0005259104756568701,ordinary
76,3.0,0.00046295598958835844,ordinary
77,3.0,0.0004074987464954883,ordinary
78,3.0,0.000358651758442771,ordinary
79,3.0,0.0003156320717151199,ordinary
80,3.0,0.0002777487083559055,ordinary
81,3.0,0.0002443919816573106,ordinary
82,3.0,0.00021502403317171285,ordinary
83,3.0,0.00018917045496517516,ordinary
84,3.0,0.00016641287542496871,ordinary
85,3.0,0.00014638240008102763,ordinary
86,3.0,0.00012875381072382578,ordinary
87,3.0,0.00011324043671224233,ordinary
88,3.0,9.958962187317042e-05,ordinary
89,3.0,8.757871890228854e-05,ordinary
90,3.0,7.701155077811605e-05,ordinary
91,3.0,6.771528548772923e-05,ordinary
92,3.0,5.953767641381467e-05,ordinary
93,3.0,5.234462612371634e-05,ordinary
94,3.0,4.601803609985343e-05,ordinary
95,3.0,4.0453909219191236e-05,ordinary
96,3.0,3.5560675583353e-05,ordinary
97,3.0,3.1257715671072164e-05,ordinary
98,3.0,2.747405777661157e-05,ordinary
99,3.0,2.4147229352543353e-05,ordinary
100,3.0,2.1222244229726064e-05,ordinary
1,3.2,0.0,ordinary
2,3.2,0.00015,ordinary
3,3.2,0.0003514319789142857,ordinary
4,3.2,0.0006321788003701716,ordinary
5,3.2,0.001032981104672347,ordinary
6,3.2,0.0016134177775127818,ordinary
7,3.2,0.002460380770434597,ordinary
8,3.2,0.0036997848200269632,ordinary
9,3.2,0.00551208383758164,ordinary
10,3.2,0.008151375664718076,ordinary
11,3.2,0.011965721222146241,ordinary
12,3.2,0.01741154458723261,ordinary
13,3.2,0.025046140042281013,ordinary
14,3.2,0.03546934422560152,ordinary
15,3.2,0.04917465119594645,ordinary
16,3.2,0.06628258073407073,ordinary
17,3.2,0.08620162369433063,ordinary
18,3.2,0.1074049386475244,ordinary
19,3.2,0.12760808895942435,ordinary
20,3.2,0.14444560657187136,ordinary
21,3.2,0.15628259450266496,ordinary
22,3.2,0.16260583531470296,ordinary
23,3.2,0.16384645720012198,ordinary
24,3.2,0.16094286046739498,ordinary
25,3.2,0.15496295725709847,ordinary
26,3.2,0.1468888017673524,ordinary
27,3.2,0.1375312708985717,ordinary
28,3.2,0.1275175223421374,ordinary
29,3.2,0.11731048971559231,ordinary
30,3.2,0.10723841215029523,ordinary
31,3.2,0.09752432278427052,ordinary
32,3.2,0.08831165506586752,ordinary
33,3.2,0.07968503406235654,ordinary
34,3.2,0.07168653220768524,ordinary
35,3.2,0.06432808158542397,ordinary
36,3.2,0.05760079719257979,ordinary
37,3.2,0.051481890974775645,ordinary
38,3.2,0.04593974118182033,ordinary
39,3.2,0.0409375663875191,ordinary
40,3.2,0.036436053212866665,ordinary
41,3.2,0.03239520489409521,ordinary
42,3.2,0.028775613244301605,ordinary
43,3.2,0.025539306625569067,ordinary
44,3.2,0.022650288413646955,ordinary
45,3.2,0.0200748515273838,ordinary
46,3.2,0.01778173277938338,ordinary
47,3.2,0.015742154389963247,ordinary
48,3.2,0.013929787680272743,ordinary
49,3.2,0.012320664717894175,ordinary
50,3.2,0.0108930567673949,ordinary
51,3.2,0.009627333223786462,ordinary
52,3.2,0.008505810845387207,ordinary
53,3.2,0.007512600228215271,ordinary
54,3.2,0.006633454331594053,ordinary
55,3.2,0.00585562228967856,ordinary
56,3.2,0.005167710587250854,ordinary
57,3.2,0.004559552835784057,ordinary
58,3.2,0.004022088778590404,ordinary
59,3.2,0.003547252722390159,ordinary
60,3.2,0.003127871292015776,ordinary
61,3.2,0.0027575702013749427,ordinary
62,3.2,0.0024306896017407538,ordinary
63,3.2,0.002142207488718104,ordinary
64,3.2,0.00188767060741869,ordinary
65,3.2,0.0016631322806369465,ordinary
66,3.2,0.001465096589061836,ordinary
67,3.2,0.0012904683497592243,ordinary
68,3.2,0.001136508364856052,ordinary
69,3.2,0.00100079344327302,ordinary
70,3.2,0.0008811807321019062,ordinary
71,3.2,0.000775775929093633,ordinary
72,3.2,0.000682904982504723,ordinary
73,3.2,0.0006010889184104636,ordinary
74,3.2,0.0005290214679806474,ordinary
75,3.2,0.00046554919778249345,ordinary
76,3.2,0.0004096538747307608,ordinary
77,3.2,0.0003604368237617474,ordinary
78,3.2,0.00031710506065803733,ordinary
79,3.2,0.0002789590047405682,ordinary
80,3.2,0.00024538159645611993,ordinary
81,3.2,0.0002158286633270249,ordinary
82,3.2,0.00018982039441459717,ordinary
83,3.2,0.00016693379850375977,ordinary
84,3.2,0.00014679603477037235,ordinary
85,3.2,0.00012907851686952686,ordinary
86,3.2,0.00011349170230286159,ordinary
87,3.2,9.978048870002408e-05,ordinary
88,3.2,8.772014739115357e-05,ordinary
89,3.2,7.711273245360382e-05,ordinary
90,3.2,6.778391037946773e-05,ordinary
91,3.2,5.958016171567773e-05,ordinary
92,3.2,5.2366311553142964e-05,ordinary
93,3.2,4.602335065621029e-05,ordinary
94,3.2,4.044651339281674e-05,ordinary
95,3.2,3.5543582507041465e-05,ordinary
96,3.2,3.12333942217052e-05,ordinary
97,3.2,2.7444520216329412e-05,ordinary
98,3.2,2.411410573750044e-05,ordinary
99,3.2,2.1186845502472706e-05,ordinary
100,3.2,1.8614081186713468e-05,ordinary
1,3.4,0.0,ordinary
2,3.4,0.00015,ordinary
3,3.4,0.00035442508071428574,ordinary
4,3.4,0.0006436842799697521,ordinary
5,3.4,0.0010628432471809154,ordinary
6,3.4,0.0016787068501067284,ordinary
7,3.4,0.0025899710168385136,ordinary
8,3.4,0.003941376998060074,ordinary
9,3.4,0.005942547826532304,ordinary
10,3.4,0.00889103593415255,ordinary
11,3.4,0.013195966512631798,ordinary
12,3.4,0.01939172599169546,ordinary
13,3.4,0.028118489853136558,ordinary
14,3.4,0.04002906924557203,ordinary
15,3.4,0.05557216467213372,ordinary
16,3.4,0.07463674217058996,ordinary
17,3.4,0.09616984575843707,ordinary
18,3.4,0.11807093703308305,ordinary
19,3.4,0.13767616718709966,ordinary
20,3.4,0.1527072085174981,ordinary
21,3.4,0.16202632529546365,ordinary
22,3.4,0.1657033581605951,ordinary
23,3.4,0.16457895359202096,ordinary
24,3.4,0.15977682244689523,ordinary
25,3.4,0.15239247645214948,ordinary
26,3.4,0.14335574418298716,ordinary
27,3.4,0.1333971877630863,ordinary
28,3.4,0.12306227285248178,ordinary
29,3.4,0.1127420685635779,ordinary
30,3.4,0.10270599847146604,ordinary
31,3.4,0.09313095616167719,ordinary
32,3.4,0.08412518630152475,ordinary
33,3.4,0.07574704473671419,ordinary
34,3.4,0.06801935703352545,ordinary
35,3.4,0.06094021868570553,ordinary
36,3.4,0.05449101371150197,ordinary
37,3.4,0.0486423021030245,ordinary
38,3.4,0.04335809542932547,ordinary
39,3.4,0.03859892422990647,ordinary
40,3.4,0.034324005967238606,ordinary
41,3.4,0.030492747403122397,ordinary
42,3.4,0.027065757392565715,ordinary
43,3.4,0.02400550194936791,ordinary
44,3.4,0.021276700032450597,ordinary
45,3.4,0.018846533340008003,ordinary
46,3.4,0.016684724500576814,ordinary
47,3.4,0.01476352388295049,ordinary
48,3.4,0.013057634640143667,ordinary
49,3.4,0.011544097670652448,ordinary
50,3.4,0.01020215225603556,ordinary
51,3.4,0.009013083716291299,ordinary
52,3.4,0.007960066137608189,ordinary
53,3.4,0.007028005788675375,ordinary
54,3.4,0.006203389040042955,ordinary
55,3.4,0.005474137276898858,ordinary
56,3.4,0.004829470329432946,ordinary
57,3.4,0.004259779246658679,ordinary
58,3.4,0.0037565087413652665,ordinary
59,3.4,0.0033120492847116103,ordinary
60,3.4,0.002919638590376257,ordinary
61,3.4,0.0025732720711725723,ordinary
62,3.4,0.0022676217538236546,ordinary
63,3.4,0.0019979630837842098,ordinary
64,3.4,0.0017601090293111023,ordinary
65,3.4,0.001550350893234215,ordinary
66,3.4,0.0013654052552225216,ordinary
67,3.4,0.0012023664917072325,ordinary
68,3.4,0.0010586643512837167,ordinary
69,3.4,0.000932026097645712,ordinary
70,3.4,0.0008204427679482733,ordinary
71,3.4,0.0007221391305596348,ordinary
72,3.4,0.0006355469614828111,ordinary
73,3.4,0.0005592812926587079,ordinary
74,3.4,0.0004921193174915851,ordinary
75,3.4,0.00043298166902447745,ordinary
76,3.4,0.0003809158141206558,ordinary
77,3.4,0.0003350813327501738,ordinary
78,3.4,0.00029473687507283194,ordinary
79,3.4,0.0002592286105273743,ordinary
80,3.4,0.00022798000268555612,ordinary
81,3.4,0.0002004827613293524,ordinary
82,3.4,0.00017628883918888825,ordinary
83,3.4,0.00015500335516922885,ordinary
84,3.4,0.00013627833882620278,ordinary
85,3.4,0.00011980720245111207,ordinary
86,3.4,0.00010531985751176544,ordinary
87,3.4,9.257840148601524e-05,ordinary
88,3.4,8.137330941951325e-05,ordinary
89,3.4,7.15200719395031e-05,ordinary
90,3.4,6.285622805107124e-05,ordinary
91,3.4,5.5238746913686643e-05,ordinary
92,3.4,4.854171801906138e-05,ordinary
93,3.4,4.265431383444427e-05,ordinary
94,3.4,3.7478993100033635e-05,ordinary
95,3.4,3.292991663088547e-05,ordinary
96,3.4,2.8931550722588997e-05,ordinary
97,3.4,2.5417436141103092e-05,ordinary
98,3.4,2.232910323088499e-05,ordinary
99,3.4,1.96151159379799e-05,ordinary
100,3.4,1.7230229548443177e-05,ordinary
1,3.6,0.0,ordinary
2,3.6,0.00015,ordinary
3,3.6,0.00035442508071428574,ordinary
4,3.6,0.0006436842799697521,ordinary
5,3.6,0.0010628432471809154,ordinary
6,3.6,0.0016787068501067284,ordinary
7,3.6,0.0025899710168385136,ordinary
8,3.6,0.003941376998060074,ordinary
9,3.6,0.005942547826532304,ordinary
10,3.6,0.00889103593415255,ordinary
11,3.6,0.013195966512631798,ordinary
12,3.6,0.01939172599169546,ordinary
13,3.6,0.028118489853136558,ordinary
14,3.6,0.04002906924557203,ordinary
15,3.6,0.05557216467213372,ordinary
16,3.6,0.07463674217058996,ordinary
17,3.6,0.09616984575843707,ordinary
18,3.6,0.11807093703308305,ordinary
19,3.6,0.13767616718709966,ordinary
20,3.6,0.1527072085174981,ordinary
21,3.6,0.16202632529546365,ordinary
22,3.6,0.1657033581605951,ordinary
23,3.6,0.16457895359202096,ordinary
24,3.6,0.15977682244689523,ordinary
25,3.6,0.15239247645214948,ordinary
26,3.6,0.14335574418298716,ordinary
27,3.6,0.1333971877630863,ordinary
28,3.6,0.12306227285248178,ordinary
29,3.6,0.1127420685635779,ordinary
30,3.6,0.10270599847146604,ordinary
31,3.6,0.09313095616167719,ordinary
32,3.6,0.08412518630152475,ordinary
33,3.6,0.07574704473671419,ordinary
34,3.6,0.06801935703352545,ordinary
35,3.6,0.06094021868570553,ordinary
36,3.6,0.05449101371150197,ordinary
37,3.6,0.0486423021030245,ordinary
38,3.6,0.04335809542932547,ordinary
39,3.6,0.03859892422990647,ordinary
40,3.6,0.034324005967238606,ordinary
41,3.6,0.030492747403122397,ordinary
42,3.6,0.027065757392565715,ordinary
43,3.6,0.02400550194936791,ordinary
44,3.6,0.021276700032450597,ordinary
45,3.6,0.018846533340008003,ordinary
46,3.6,0.016684724500576814,ordinary
47,3.6,0.01476352388295049,ordinary
48,3.6,0.013057634640143667,ordinary
49,3.6,0.011544097670652448,ordinary
50,3.6,0.01020215225603556,ordinary
51,3.6,0.009013083716291299,ordinary
52,3.6,0.007960066137608189,ordinary
53,3.6,0.007028005788675375,ordinary
54,3.6,0.006203389040042955,ordinary
55,3.6,0.005474137276898858,ordinary
56,3.6,0.004829470329432946,ordinary
57,3.6,0.004259779246658679,ordinary
58,3.6,0.0037565087413652665,ordinary
59,3.6,0.0033120492847116103,ordinary
60,3.6,0.002919638590376257,ordinary
61,3.6,0.0025732720711725723,ordinary
62,3.6,0.0022676217538236546,ordinary
63,3.6,0.0019979630837842098,ordinary
64,3.6,0.0017601090293111023,ordinary
65,3.6,0.001550350893234215,ordinary
66,3.6,0.0013654052552225216,ordinary
67,3.6,0.0012023664917072325,ordinary
68,3.6,0.0010586643512837167,ordinary
69,3.6,0.000932026097645712,ordinary
70,3.6,0.0008204427679482733,ordinary
71,3.6,0.0007221391305596348,ordinary
72,3.6,0.0006355469614828111,ordinary
73,3.6,0.0005592812926587079,ordinary
74,3.6,0.0004921193174915851,ordinary
75,3.6,0.00043298166902447745,ordinary
76,3.6,0.0003809158141206558,ordinary
77,3.6,0.0003350813327501738,ordinary
78,3.6,0.00029473687507283194,ordinary
79,3.6,0.0002592286105273743,ordinary
80,3.6,0.00022798000268555612,ordinary
81,3.6,0.0002004827613293524,ordinary
82,3.6,0.00017628883918888825,ordinary
83,3.6,0.00015500335516922885,ordinary
84,3.6,0.00013627833882620278,ordinary
85,3.6,0.00011980720245111207,ordinary
86,3.6,0.00010531985751176544,ordinary
87,3.6,9.257840148601524e-05,ordinary
88,3.6,8.137330941951325e-05,ordinary
89,3.6,7.15200719395031e-05,ordinary
90,3.6,6.285622805107124e-05,ordinary
91,3.6,5.5238746913686643e-05,ordinary
92,3.6,4.854171801906138e-05,ordinary
93,3.6,4.265431383444427e-05,ordinary
94,3.6,3.7478993100033635e-05,ordinary
95,3.6,3.292991663088547e-05,ordinary
96,3.6,2.8931550722588997e-05,ordinary
97,3.6,2.5417436141103092e-05,ordinary
98,3.6,2.232910323088499e-05,ordinary
99,3.6,1.96151159379799e-05,ordinary
100,3.6,1.7230229548443177e-05,ordinary
1,3.8,0.0,ordinary
2,3.8,0.00015,ordinary
3,3.8,0.00035442508071428574,ordinary
4,3.8,0.0006436842799697521,ordinary
5,3.8,0.0010628432471809154,ordinary
6,3.8,0.0016787068501067284,ordinary
7,3.8,0.0025899710168385136,ordinary
8,3.8,0.003941376998060074,ordinary
9,3.8,0.005942547826532304,ordinary
10,3.8,0.00889103593415255,ordinary
11,3.8,0.013195966512631798,ordinary
12,3.8,0.01939172599169546,ordinary
13,3.8,0.028118489853136558,ordinary
14,3.8,0.04002906924557203,ordinary
15,3.8,0.05557216467213372,ordinary
16,3.8,0.07463674217058996,ordinary
17,3.8,0.09616984575843707,ordinary
18,3.8,0.11807093703308305,ordinary
19,3.8,0.13767616718709966,ordinary
20,3.8,0.1527072085174981,ordinary
